Iter 1677, Best Cost: 1800, Hard Conflicts: 0, Soft Conflicts: 1800, Time: 190.19s
Iter 1788, Best Cost: 1790, Hard Conflicts: 0, Soft Conflicts: 1790, Time: 202.73s
Iter 1790, Best Cost: 1753, Hard Conflicts: 0, Soft Conflicts: 1753, Time: 202.97s
Iter 1825, Best Cost: 1720, Hard Conflicts: 0, Soft Conflicts: 1720, Time: 206.87s
Iter 1841, Best Cost: 1714, Hard Conflicts: 0, Soft Conflicts: 1714, Time: 208.68s
Iter 1944, Best Cost: 1703, Hard Conflicts: 0, Soft Conflicts: 1703, Time: 220.33s
Iter 2000, Best Cost: 1692, Hard Conflicts: 0, Soft Conflicts: 1692, Time: 226.82s
Iter 2019, Best Cost: 1676, Hard Conflicts: 0, Soft Conflicts: 1676, Time: 228.94s
Iter 2033, Best Cost: 1666, Hard Conflicts: 0, Soft Conflicts: 1666, Time: 230.52s
Iter 2050, Best Cost: 1648, Hard Conflicts: 0, Soft Conflicts: 1648, Time: 232.40s
Iter 2052, Best Cost: 1640, Hard Conflicts: 0, Soft Conflicts: 1640, Time: 232.64s
Iter 2192, Best Cost: 1634, Hard Conflicts: 0, Soft Conflicts: 1634, Time: 248.42s
Iter 2344, Best Cost: 1579, Hard Conflicts: 0, Soft Conflicts: 1579, Time: 265.43s
Iter 2423, Best Cost: 1577, Hard Conflicts: 0, Soft Conflicts: 1577, Time: 274.25s
Iter 2611, Best Cost: 1566, Hard Conflicts: 0, Soft Conflicts: 1566, Time: 295.14s
Iter 2792, Best Cost: 1489, Hard Conflicts: 0, Soft Conflicts: 1489, Time: 315.18s
Iter 2835, Best Cost: 1363, Hard Conflicts: 0, Soft Conflicts: 1363, Time: 319.93s
Iter 3064, Best Cost: 1352, Hard Conflicts: 0, Soft Conflicts: 1352, Time: 346.21s
Iter 3179, Best Cost: 1346, Hard Conflicts: 0, Soft Conflicts: 1346, Time: 359.20s
Iter 10013, Best Cost: 1336, Hard Conflicts: 0, Soft Conflicts: 1336, Time: 1112.29s
